1801;03;06;1179;12;15;
1801;03;07;1179;12;16;
1801;03;08;1179;12;17;
1801;03;09;1179;12;18;
1801;03;10;1179;12;19;
1801;03;11;1179;12;20;
1801;03;12;1179;12;21;
1801;03;13;1179;12;22;
1801;03;14;1179;12;23;
1801;03;15;1179;12;24;
1801;03;16;1179;12;25;
1801;03;17;1179;12;26;
1801;03;18;1179;12;27;
1801;03;19;1179;12;28;
1801;03;20;1179;12;29;
1801;03;21;1180;01;01;
1801;03;22;1180;01;02;
1801;03;23;1180;01;03;
1801;03;24;1180;01;04;
1801;03;25;1180;01;05;
1801;03;26;1180;01;06;
1801;03;27;1180;01;07;
1801;03;28;1180;01;08;
1801;03;29;1180;01;09;
1801;03;30;1180;01;10;
1801;03;31;1180;01;11;
1801;04;01;1180;01;12;
1801;04;02;1180;01;13;
1801;04;03;1180;01;14;
1801;04;04;1180;01;15;
1801;04;05;1180;01;16;
1801;04;06;1180;01;17;
1801;04;07;1180;01;18;
1801;04;08;1180;01;19;
1801;04;09;1180;01;20;
1801;04;10;1180;01;21;
1801;04;11;1180;01;22;
1801;04;12;1180;01;23;
1801;04;13;1180;01;24;
1801;04;14;1180;01;25;
1801;04;15;1180;01;26;
1801;04;16;1180;01;27;
1801;04;17;1180;01;28;
1801;04;18;1180;01;29;
1801;04;19;1180;01;30;
1801;04;20;1180;01;31;
1801;04;21;1180;02;01;
1801;04;22;1180;02;02;
1801;04;23;1180;02;03;
1801;04;24;1180;02;04;
1801;04;25;1180;02;05;
1801;04;26;1180;02;06;
1801;04;27;1180;02;07;
1801;04;28;1180;02;08;
1801;04;29;1180;02;09;
1801;04;30;1180;02;10;
1801;05;01;1180;02;11;
1801;05;02;1180;02;12;
1801;05;03;1180;02;13;
1801;05;04;1180;02;14;
1801;05;05;1180;02;15;
1801;05;06;1180;02;16;
1801;05;07;1180;02;17;
1801;05;08;1180;02;18;
1801;05;09;1180;02;19;
1801;05;10;1180;02;20;
1801;05;11;1180;02;21;
1801;05;12;1180;02;22;
1801;05;13;1180;02;23;
1801;05;14;1180;02;24;
1801;05;15;1180;02;25;
1801;05;16;1180;02;26;
1801;05;17;1180;02;27;
1801;05;18;1180;02;28;
1801;05;19;1180;02;29;
1801;05;20;1180;02;30;
1801;05;21;1180;02;31;
1801;05;22;1180;03;01;
1801;05;23;1180;03;02;
1801;05;24;1180;03;03;
1801;05;25;1180;03;04;
1801;05;26;1180;03;05;
1801;05;27;1180;03;06;
1801;05;28;1180;03;07;
1801;05;29;1180;03;08;
1801;05;30;1180;03;09;
1801;05;31;1180;03;10;
1801;06;01;1180;03;11;
1801;06;02;1180;03;12;
1801;06;03;1180;03;13;
1801;06;04;1180;03;14;
1801;06;05;1180;03;15;
1801;06;06;1180;03;16;
1801;06;07;1180;03;17;
1801;06;08;1180;03;18;
1801;06;09;1180;03;19;
1801;06;10;1180;03;20;
1801;06;11;1180;03;21;
1801;06;12;1180;03;22;
1801;06;13;1180;03;23;
1801;06;14;1180;03;24;
1801;06;15;1180;03;25;
1801;06;16;1180;03;26;
1801;06;17;1180;03;27;
1801;06;18;1180;03;28;
1801;06;19;1180;03;29;
1801;06;20;1180;03;30;
1801;06;21;1180;03;31;
1801;06;22;1180;04;01;
1801;06;23;1180;04;02;
1801;06;24;1180;04;03;
1801;06;25;1180;04;04;
1801;06;26;1180;04;05;
1801;06;27;1180;04;06;
1801;06;28;1180;04;07;
1801;06;29;1180;04;08;
1801;06;30;1180;04;09;
1801;07;01;1180;04;10;
1801;07;02;1180;04;11;
1801;07;03;1180;04;12;
1801;07;04;1180;04;13;
1801;07;05;1180;04;14;
1801;07;06;1180;04;15;
1801;07;07;1180;04;16;
1801;07;08;1180;04;17;
1801;07;09;1180;04;18;
1801;07;10;1180;04;19;
1801;07;11;1180;04;20;
1801;07;12;1180;04;21;
1801;07;13;1180;04;22;
1801;07;14;1180;04;23;
1801;07;15;1180;04;24;
1801;07;16;1180;04;25;
1801;07;17;1180;04;26;
1801;07;18;1180;04;27;
1801;07;19;1180;04;28;
1801;07;20;1180;04;29;
1801;07;21;1180;04;30;
1801;07;22;1180;04;31;
1801;07;23;1180;05;01;
1801;07;24;1180;05;02;
1801;07;25;1180;05;03;
1801;07;26;1180;05;04;
1801;07;27;1180;05;05;
1801;07;28;1180;05;06;
1801;07;29;1180;05;07;
1801;07;30;1180;05;08;
1801;07;31;1180;05;09;
1801;08;01;1180;05;10;
1801;08;02;1180;05;11;
1801;08;03;1180;05;12;
1801;08;04;1180;05;13;
1801;08;05;1180;05;14;
1801;08;06;1180;05;15;
1801;08;07;1180;05;16;
1801;08;08;1180;05;17;
1801;08;09;1180;05;18;
1801;08;10;1180;05;19;
1801;08;11;1180;05;20;
1801;08;12;1180;05;21;
1801;08;13;1180;05;22;
1801;08;14;1180;05;23;
1801;08;15;1180;05;24;
1801;08;16;1180;05;25;
1801;08;17;1180;05;26;
1801;08;18;1180;05;27;
1801;08;19;1180;05;28;
1801;08;20;1180;05;29;
1801;08;21;1180;05;30;
1801;08;22;1180;05;31;
1801;08;23;1180;06;01;
1801;08;24;1180;06;02;
1801;08;25;1180;06;03;
1801;08;26;1180;06;04;
1801;08;27;1180;06;05;
1801;08;28;1180;06;06;
1801;08;29;1180;06;07;
1801;08;30;1180;06;08;
1801;08;31;1180;06;09;
1801;09;01;1180;06;10;
1801;09;02;1180;06;11;
1801;09;03;1180;06;12;
1801;09;04;1180;06;13;
1801;09;05;1180;06;14;
1801;09;06;1180;06;15;
1801;09;07;1180;06;16;
1801;09;08;1180;06;17;
1801;09;09;1180;06;18;
1801;09;10;1180;06;19;
1801;09;11;1180;06;20;
1801;09;12;1180;06;21;
1801;09;13;1180;06;22;
1801;09;14;1180;06;23;
1801;09;15;1180;06;24;
1801;09;16;1180;06;25;
1801;09;17;1180;06;26;
1801;09;18;1180;06;27;
1801;09;19;1180;06;28;
1801;09;20;1180;06;29;
1801;09;21;1180;06;30;
1801;09;22;1180;06;31;
1801;09;23;1180;07;01;
1801;09;24;1180;07;02;
1801;09;25;1180;07;03;
1801;09;26;1180;07;04;
1801;09;27;1180;07;05;
1801;09;28;1180;07;06;
1801;09;29;1180;07;07;
1801;09;30;1180;07;08;
1801;10;01;1180;07;09;
1801;10;02;1180;07;10;
1801;10;03;1180;07;11;
1801;10;04;1180;07;12;
1801;10;05;1180;07;13;
1801;10;06;1180;07;14;
1801;10;07;1180;07;15;
1801;10;08;1180;07;16;
1801;10;09;1180;07;17;
